"date","time","year","month","day","season","time_of_day","lat","lon","swell","beaufort","id","home_screen","effort","group","species","age","count","behaviour","distance_band","shag_plumage","note","species_nice_name"
2025-08-17,15H 19M 37S,2025,8,17,"winter","afternoon",-46.80269956,168.22312,"0-0.5","1",18,"seabirds",NA,"mollymawk_sooty","Buller's_mollymawk",NA,1,"flying_S",NA,NA,NA,"Buller's mollymawk"
2025-08-17,15H 21M 1S,2025,8,17,"winter","afternoon",-46.79437231,168.2296532,"0-0.5","1",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-17,15H 23M 20S,2025,8,17,"winter","afternoon",-46.78054778,168.2405345,"0-0.5","1",18,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"sitting_on_water","50-100m",NA,NA,"Common diving petrel"
2025-08-17,15H 24M 13S,2025,8,17,"winter","afternoon",-46.77525583,168.2448235,"0-0.5","1",18,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_N",NA,NA,NA,"Common diving petrel"
2025-08-17,15H 25M 21S,2025,8,17,"winter","afternoon",-46.76845794,168.2501408,"0-0.5","1",18,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_N",NA,NA,NA,"Common diving petrel"
2025-08-17,15H 25M 30S,2025,8,17,"winter","afternoon",-46.76748995,168.2509863,"0-0.5","1",18,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"sitting_on_water","50-100m",NA,NA,"Common diving petrel"
2025-08-17,15H 25M 39S,2025,8,17,"winter","afternoon",-46.76668294,168.2516172,"0-0.5","1",18,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"sitting_on_water","0-50m",NA,NA,"Common diving petrel"
2025-08-17,15H 25M 56S,2025,8,17,"winter","afternoon",-46.76497035,168.2529549,"0-0.5","1",18,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"sitting_on_water","0-50m",NA,NA,"Common diving petrel"
2025-08-17,15H 27M 35S,2025,8,17,"winter","afternoon",-46.75509722,168.2608782,"0-0.5","1",18,"seabirds",NA,"penguin","blue_penguin",NA,1,"sitting_on_water","0-50m",NA,NA,"Blue penguin"
2025-08-17,15H 30M 45S,2025,8,17,"winter","afternoon",-46.73602848,168.2751957,"0-0.5","1",18,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_S",NA,NA,NA,"Common diving petrel"
2025-08-17,15H 32M 6S,2025,8,17,"winter","afternoon",-46.72786316,168.2815178,"0-0.5","1",18,"seabirds",NA,"penguin","blue_penguin",NA,1,"sitting_on_water","0-50m",NA,NA,"Blue penguin"
2025-08-17,15H 34M 31S,2025,8,17,"winter","afternoon",-46.71366497,168.2931025,"0-0.5","1",18,"seabirds",NA,"mollymawk_sooty","Thalassarche_sp",NA,1,"sitting_on_water","100-200m",NA,NA,"Unknown (Thalassarche) mollymawk"
2025-08-17,15H 39M 55S,2025,8,17,"winter","afternoon",-46.68132918,168.3178204,"0-0.5","1",18,"seabirds",NA,"shag","shag_sp",NA,1,"sitting_on_water",NA,NA,NA,"Unknown shag"
2025-08-17,15H 48M 57S,2025,8,17,"winter","afternoon",-46.62503603,168.3543238,"0-0.5","1",18,"seabirds",NA,"gull","red-billed_gull",NA,1,"flying_W",NA,NA,NA,"Red-billed gull"
2025-08-17,15H 49M 57S,2025,8,17,"winter","afternoon",-46.61890412,168.3594402,"0-0.5","1",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-17,15H 51M 17S,2025,8,17,"winter","afternoon",-46.61008418,168.3622057,"0-0.5","1",NA,"effort","OFF",NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-17,16H 30M 1S,2025,8,17,"winter","afternoon",-46.60215746,168.3566584,"0-0.5","1",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-17,16H 30M 5S,2025,8,17,"winter","afternoon",-46.60240602,168.3569293,"0-0.5","1",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-17,16H 30M 41S,2025,8,17,"winter","afternoon",-46.60551789,168.3602517,"0-0.5","2",19,"effort","ON",NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-17,16H 31M 12S,2025,8,17,"winter","afternoon",-46.60853294,168.3628094,"0-0.5","2",NA,"note",NA,NA,NA,NA,NA,NA,NA,NA,"Bit of rain",NA
2025-08-17,16H 32M 10S,2025,8,17,"winter","afternoon",-46.6143118,168.3620751,"0-0.5","2",19,"seabirds",NA,"gull","black-backed_gull",NA,1,"flying_W",NA,NA,NA,"Black-backed gull"
2025-08-17,16H 33M 21S,2025,8,17,"winter","afternoon",-46.62154027,168.3580249,"0-0.5","2",19,"seabirds",NA,"shag","shag_sp",NA,1,"flying_W",NA,NA,NA,"Unknown shag"
2025-08-17,16H 33M 51S,2025,8,17,"winter","afternoon",-46.62460713,168.3564198,"0-0.5","2",19,"seabirds",NA,"shag","spotted_shag",NA,1,"flying_W",NA,NA,NA,"Spotted shag"
2025-08-17,16H 36M 50S,2025,8,17,"winter","afternoon",-46.64251498,168.3463242,"0-0.5","2",19,"seabirds",NA,"shag","stewart_island_shag",NA,1,"flying_E",NA,"pied",NA,"Stewart Island shag"
2025-08-17,16H 37M 14S,2025,8,17,"winter","afternoon",-46.64490927,168.344558,"0-0.5","2",19,"seabirds",NA,"shag","shag_sp",NA,1,"sitting_on_water","0-50m",NA,NA,"Unknown shag"
2025-08-17,16H 40M 24S,2025,8,17,"winter","afternoon",-46.66395786,168.3308925,"0-0.5","2",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-17,16H 44M 28S,2025,8,17,"winter","afternoon",-46.68792176,168.3118394,"0-0.5","2",NA,"note",NA,NA,NA,NA,NA,NA,NA,NA,"Awful vis",NA
2025-08-17,16H 45M 9S,2025,8,17,"winter","afternoon",-46.69183255,168.3088944,"0-0.5","2",NA,"effort","OFF",NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-18,8H 1M 58S,2025,8,18,"winter","morning",-46.8856740323827,168.152215657756,"0-0.5","2",20,"effort","ON",NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-18,8H 2M 23S,2025,8,18,"winter","morning",-46.8835104536265,168.154601315036,"0-0.5","2",20,"seabirds",NA,"tern","tern_sp","dont_know",2,"flying_W",NA,NA,NA,"Unknown tern"
2025-08-18,8H 3M 12S,2025,8,18,"winter","morning",-46.8791947793215,168.159443037584,"0-0.5","2",20,"seabirds",NA,"tern","tern_sp",NA,2,"flying_N",NA,NA,NA,"Unknown tern"
2025-08-18,8H 3M 30S,2025,8,18,"winter","morning",-46.8775724200532,168.16099553369,"0-0.5","2",20,"seabirds",NA,"shag","spotted_shag",NA,1,"sitting_on_water",NA,NA,NA,"Spotted shag"
2025-08-18,8H 4M 18S,2025,8,18,"winter","morning",-46.8733029719442,168.164952127263,"0-0.5","2",20,"seabirds",NA,"shag","shag_sp",NA,2,"flying_N",NA,NA,NA,"Unknown shag"
2025-08-18,8H 5M 58S,2025,8,18,"winter","morning",-46.8638342292979,168.173076119274,"0-0.5","2",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-18,8H 6M 3S,2025,8,18,"winter","morning",-46.8633503839374,168.173454226926,"0-0.5","2",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-18,8H 7M 6S,2025,8,18,"winter","morning",-46.8571670120582,168.178153373301,"0.5-1","2",20,"seabirds",NA,"shag","stewart_island_shag",NA,1,"flying_N",NA,"pied",NA,"Stewart Island shag"
2025-08-18,8H 12M 55S,2025,8,18,"winter","morning",-46.8230148218572,168.203625474125,"0.5-1","2",20,"seabirds",NA,"shag","shag_sp",NA,1,"sitting_on_water",NA,NA,NA,"Unknown shag"
2025-08-18,8H 17M 26S,2025,8,18,"winter","morning",-46.7960252193734,168.224759269506,"0.5-1","2",20,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_W",NA,NA,NA,"Common diving petrel"
2025-08-18,8H 18M 27S,2025,8,18,"winter","morning",-46.7900317395106,168.229344002902,"0.5-1","2",NA,"note",NA,NA,NA,NA,NA,NA,NA,NA,"Terrible visibility",NA
2025-08-18,8H 18M 35S,2025,8,18,"winter","morning",-46.7892380570993,168.229932999238,"0.5-1","2",20,"seabirds",NA,"penguin","blue_penguin",NA,1,"sitting_on_water",NA,NA,NA,"Blue penguin"
2025-08-18,8H 19M 9S,2025,8,18,"winter","morning",-46.7859354196116,168.232282279059,"0.5-1","2",20,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_W",NA,NA,NA,"Common diving petrel"
2025-08-18,8H 19M 40S,2025,8,18,"winter","morning",-46.7828813893721,168.234604401514,"0.5-1","2",20,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_W",NA,NA,NA,"Common diving petrel"
2025-08-18,8H 21M 18S,2025,8,18,"winter","morning",-46.7731973156333,168.242012662813,"0.5-1","2",20,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_E",NA,NA,NA,"Common diving petrel"
2025-08-18,8H 24M 28S,2025,8,18,"winter","morning",-46.754462714307,168.255890328437,"0.5-1","2",20,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_E",NA,NA,NA,"Common diving petrel"
2025-08-18,8H 26M 18S,2025,8,18,"winter","morning",-46.743872682564,168.264221772552,"0.5-1","2",20,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_S",NA,NA,NA,"Common diving petrel"
2025-08-18,8H 27M 39S,2025,8,18,"winter","morning",-46.736061712727,168.270519264042,"0.5-1","2",20,"seabirds",NA,"mollymawk_sooty","Buller's_mollymawk",NA,1,"flying_S",NA,NA,NA,"Buller's mollymawk"
2025-08-18,8H 35M 52S,2025,8,18,"winter","morning",-46.6879895702004,168.309532916173,"0.5-1","2",20,"seabirds",NA,"mollymawk_sooty","Buller's_mollymawk",NA,1,"flying_N",NA,NA,NA,"Buller's mollymawk"
2025-08-18,8H 45M 43S,2025,8,18,"winter","morning",-46.6288582189009,168.351411083713,"0.5-1","2",20,"seabirds",NA,"shag","shag_sp",NA,1,"sitting_on_water",NA,NA,NA,"Unknown shag"
2025-08-18,8H 45M 49S,2025,8,18,"winter","morning",-46.6283521195874,168.351731859148,"0.5-1","2",20,"seabirds",NA,"shag","shag_sp",NA,1,"flying_E",NA,NA,NA,"Unknown shag"
2025-08-18,8H 46M 8S,2025,8,18,"winter","morning",-46.6264599468559,168.352824021131,"0.5-1","2",20,"seabirds",NA,"tern","tern_sp",NA,2,"flying_E",NA,NA,NA,"Unknown tern"
2025-08-18,8H 46M 42S,2025,8,18,"winter","morning",-46.6228794911876,168.355153854936,"0.5-1","2",20,"seabirds",NA,"gull","red-billed_gull",NA,1,"flying_S",NA,NA,NA,"Red-billed gull"
2025-08-18,8H 47M 17S,2025,8,18,"winter","morning",-46.6195038054138,168.357653589919,"0.5-1","2",20,"seabirds",NA,"shag","shag_sp",NA,1,"flying_N",NA,NA,NA,"Unknown shag"
2025-08-18,8H 47M 40S,2025,8,18,"winter","morning",-46.617255276069,168.359268615022,"0.5-1","2",20,"seabirds",NA,"shag","spotted_shag",NA,1,"flying_S",NA,NA,NA,"Spotted shag"
2025-08-18,8H 48M 4S,2025,8,18,"winter","morning",-46.6150657553226,168.360985564068,"0.5-1","2",20,"seabirds",NA,"shag","shag_sp",NA,1,"flying_N",NA,NA,NA,"Unknown shag"
2025-08-18,8H 48M 40S,2025,8,18,"winter","morning",-46.611051033251,168.362060040236,"0.5-1","2",20,"seabirds",NA,"shag","spotted_shag",NA,2,"flying_N",NA,NA,NA,"Spotted shag"
2025-08-18,8H 48M 53S,2025,8,18,"winter","morning",-46.6095453081653,168.361724093556,"0.5-1","2",20,"seabirds",NA,"gull","black-backed_gull",NA,2,"flying_N",NA,NA,NA,"Black-backed gull"
2025-08-18,8H 49M 3S,2025,8,18,"winter","morning",-46.6084274137393,168.361289156601,"0.5-1","2",20,"seabirds",NA,"shag","spotted_shag",NA,1,"flying_E",NA,NA,NA,"Spotted shag"
2025-08-18,8H 49M 13S,2025,8,18,"winter","morning",-46.6073241457343,168.360749864951,"0.5-1","2",NA,"effort","OFF",NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26,16H 35M 36S,2025,9,26,"winter","afternoon",-46.5984556730837,168.348195701838,"0.5-1","2",NA,"note",NA,NA,NA,NA,NA,NA,NA,NA,"Rain; bad vis",NA
2025-09-26,16H 38M 46S,2025,9,26,"winter","afternoon",-46.6073747724295,168.360321717337,"0.5-1","2",21,"effort","ON",NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26,16H 39M 25S,2025,9,26,"winter","afternoon",-46.6114285122603,168.362525990233,"0.5-1","2",21,"seabirds",NA,"shag","stewart_island_shag",NA,1,"sitting_on_water",NA,"pied",NA,"Stewart Island shag"
2025-09-26,16H 40M 17S,2025,9,26,"winter","afternoon",-46.6168669844046,168.36108497344,"0.5-1","2",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26,16H 40M 24S,2025,9,26,"winter","afternoon",-46.6175926895812,168.360778698698,"0.5-1","3",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26,16H 41M 20S,2025,9,26,"winter","afternoon",-46.6235074633732,168.358411984518,"1-1.5","3",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26,16H 41M 45S,2025,9,26,"winter","afternoon",-46.62597136572,168.357595000416,"0-0.5","3",NA,"note",NA,NA,NA,NA,NA,NA,NA,NA,"Bit foggy",NA
2025-09-26,16H 44M 3S,2025,9,26,"winter","afternoon",-46.6394466999918,168.349298844114,"0-0.5","3",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26,16H 45M 33S,2025,9,26,"winter","afternoon",-46.647999342531,168.343036556616,"0-0.5","2",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26,16H 45M 42S,2025,9,26,"winter","afternoon",-46.648903246969,168.342426689342,"0.5-1","2",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26,16H 49M 18S,2025,9,26,"winter","afternoon",-46.6703294031322,168.329253187403,"0-0.5","2",21,"seabirds",NA,"tern","white-fronted_tern",NA,2,"flying_W",NA,NA,NA,"White-fronted tern"
2025-09-26,16H 56M 35S,2025,9,26,"winter","afternoon",-46.7127832397819,168.300566207618,"0-0.5","2",NA,"note",NA,NA,NA,NA,NA,NA,NA,NA,"Rain stopped; better vis",NA
2025-09-26,17H 0M 50S,2025,9,26,"winter","afternoon",-46.7374591436237,168.283672146499,"0-0.5","2",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26,17H 0M 58S,2025,9,26,"winter","afternoon",-46.7383089428768,168.282981477678,"0-0.5","3",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26,17H 2M 18S,2025,9,26,"winter","afternoon",-46.746024065651,168.277278179303,"0-0.5","3",21,"seabirds",NA,"tern","white-fronted_tern",NA,2,"flying_N",NA,NA,NA,"White-fronted tern"
2025-09-26,17H 6M 7S,2025,9,26,"winter","afternoon",-46.7677033133805,168.260006681085,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_S",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 6M 37S,2025,9,26,"winter","afternoon",-46.7705019889399,168.257975494489,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_E",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 6M 56S,2025,9,26,"winter","afternoon",-46.7724578641355,168.256309339777,"0-0.5","3",21,"seabirds",NA,"mollymawk_sooty","Thalassarche_sp",NA,1,"flying_N",NA,NA,NA,"Unknown (Thalassarche) mollymawk"
2025-09-26,17H 8M 7S,2025,9,26,"winter","afternoon",-46.7790330061689,168.251090431586,"0-0.5","3",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26,17H 8M 17S,2025,9,26,"winter","afternoon",-46.7800822947174,168.250269675627,"0-0.5","3",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26,17H 10M 8S,2025,9,26,"winter","afternoon",-46.790468855761,168.241860866547,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_S",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 10M 15S,2025,9,26,"winter","afternoon",-46.7910418426618,168.241436826065,"0-0.5","3",21,"seabirds",NA,"mollymawk_sooty","Thalassarche_sp",NA,1,"flying_S",NA,NA,NA,"Unknown (Thalassarche) mollymawk"
2025-09-26,17H 12M 3S,2025,9,26,"winter","afternoon",-46.8009310215712,168.232634151354,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_E",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 12M 17S,2025,9,26,"winter","afternoon",-46.8022286659107,168.231443502009,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_S",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 12M 39S,2025,9,26,"winter","afternoon",-46.8042220501229,168.229625467211,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,4,"flying_S",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 12M 55S,2025,9,26,"winter","afternoon",-46.805736743845,168.228355357423,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,4,"flying_S",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 13M 10S,2025,9,26,"winter","afternoon",-46.8071389105171,168.227263698354,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_E",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 13M 17S,2025,9,26,"winter","afternoon",-46.8076996598393,168.226752737537,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"sitting_on_water",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 13M 29S,2025,9,26,"winter","afternoon",-46.8088873755187,168.225824777037,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_N",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 13M 49S,2025,9,26,"winter","afternoon",-46.8106495868415,168.224378982559,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"sitting_on_water",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 14M 1S,2025,9,26,"winter","afternoon",-46.8119385978207,168.223328394815,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_S",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 14M 38S,2025,9,26,"winter","afternoon",-46.8152802530676,168.220222732052,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,2,"flying_S",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 15M 16S,2025,9,26,"winter","afternoon",-46.8186146160588,168.216838538647,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,5,"sitting_on_water",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 15M 46S,2025,9,26,"winter","afternoon",-46.8211302347481,168.214147780091,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,6,"sitting_on_water",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 16M 0S,2025,9,26,"winter","afternoon",-46.8223722232506,168.213060060516,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_S",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 16M 6S,2025,9,26,"winter","afternoon",-46.8229760136455,168.212548429146,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_S",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 17M 6S,2025,9,26,"winter","afternoon",-46.8282421538606,168.207487603649,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,5,"sitting_on_water",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 17M 39S,2025,9,26,"winter","afternoon",-46.8312487844378,168.204720905051,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,5,"sitting_on_water",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 17M 57S,2025,9,26,"winter","afternoon",-46.832807357423,168.20325197652,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,5,"sitting_on_water",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 18M 2S,2025,9,26,"winter","afternoon",-46.8333469843492,168.202741350979,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_N",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 18M 10S,2025,9,26,"winter","afternoon",-46.8340893276036,168.202068787068,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_S",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 18M 19S,2025,9,26,"winter","afternoon",-46.8348252167925,168.201363282278,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,4,"sitting_on_water",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 18M 37S,2025,9,26,"winter","afternoon",-46.8365738494322,168.199737947434,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"sitting_on_water",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 18M 48S,2025,9,26,"winter","afternoon",-46.8376229703426,168.198851561174,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,2,"flying_W",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 18M 56S,2025,9,26,"winter","afternoon",-46.8384905811399,168.198177488521,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,4,"sitting_on_water",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 19M 3S,2025,9,26,"winter","afternoon",-46.8390781525522,168.197702821344,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,3,"flying_S",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 19M 19S,2025,9,26,"winter","afternoon",-46.8406062154099,168.196299606934,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"sitting_on_water",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 19M 26S,2025,9,26,"winter","afternoon",-46.8412721157074,168.195747490972,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,3,"flying_S",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 19M 48S,2025,9,26,"winter","afternoon",-46.8433873727918,168.194089718163,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,2,NA,NA,NA,NA,"Common diving petrel"
2025-09-26,17H 20M 28S,2025,9,26,"winter","afternoon",-46.8472662661225,168.190812561661,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel","dont_know",1,"sitting_on_water",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 21M 21S,2025,9,26,"winter","afternoon",-46.852045962587,168.186453385279,"0-0.5","3",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26,17H 21M 28S,2025,9,26,"winter","afternoon",-46.8526495015249,168.185822730884,"0-0.5","3",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"sitting_on_water",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 21M 37S,2025,9,26,"winter","afternoon",-46.8534010648727,168.185171624646,"0-0.5","3",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26,17H 21M 41S,2025,9,26,"winter","afternoon",-46.8537746462971,168.184814136475,"0-0.5","3",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26,17H 22M 35S,2025,9,26,"winter","afternoon",-46.8587387446314,168.180169807747,"0-0.5","2",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"sitting_on_water",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 23M 26S,2025,9,26,"winter","afternoon",-46.8632342107594,168.175322972238,"0-0.5","2",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_S",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 25M 45S,2025,9,26,"winter","afternoon",-46.8757964204997,168.162679541856,"0-0.5","2",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_S",NA,NA,NA,"Common diving petrel"
2025-09-26,17H 26M 7S,2025,9,26,"winter","afternoon",-46.8776786606759,168.160758242011,"0-0.5","2",21,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,NA,NA,NA,NA,"Common diving petrel"
2025-09-26,17H 26M 15S,2025,9,26,"winter","afternoon",-46.8783804774284,168.160034883767,"0-0.5","2",21,"seabirds",NA,"shag","stewart_island_shag",NA,1,"flying_W",NA,"pied",NA,"Stewart Island shag"
2025-09-26,17H 27M 36S,2025,9,26,"winter","afternoon",-46.8855367787182,168.152537606657,"0-0.5","2",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26,17H 28M 19S,2025,9,26,"winter","afternoon",-46.8889436032623,168.147732513025,"0-0.5","1",NA,"effort","OFF",NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-27,8H 0M 3S,2025,9,27,"winter","morning",-46.8916917778552,168.141737943515,"0-0.5","1",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-27,8H 0M 14S,2025,9,27,"winter","morning",-46.8912570923567,168.142457194626,"0-0.5","2",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-27,8H 0M 50S,2025,9,27,"winter","morning",-46.8899313686416,168.146287472919,"0-0.5","2",22,"effort","ON",NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-27,8H 3M 31S,2025,9,27,"winter","morning",-46.875716582872,168.162164390087,"0-0.5","2",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-27,8H 3M 39S,2025,9,27,"winter","morning",-46.874933168292,168.162857992575,"0-0.5","3",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-27,8H 4M 59S,2025,9,27,"winter","morning",-46.8670780677348,168.169761160389,"0-0.5","2",22,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_N",NA,NA,NA,"Common diving petrel"
2025-09-27,8H 5M 29S,2025,9,27,"winter","morning",-46.8641750793904,168.17255618982,"0-0.5","2",22,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,3,"flying_N",NA,NA,NA,"Common diving petrel"
2025-09-27,8H 6M 22S,2025,9,27,"winter","morning",-46.8591494997963,168.177101612091,"0-0.5","2",22,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_N",NA,NA,NA,"Common diving petrel"
2025-09-27,8H 6M 47S,2025,9,27,"winter","morning",-46.8568606954068,168.179219886661,"0-0.5","2",22,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_E",NA,NA,NA,"Common diving petrel"
