"date","id","year","month","day","season","time_of_day","time","lat","lon","swell","beaufort","home_screen","effort","age","species","species_nice_name","group","count","behaviour","distance_band","shag_plumage","scientific_name","dist_to_coast","dist_to_mainland","region_mainland","region_islands"
"2025-07-27",7,2025,"July",27,"Winter","morning","9H 57M 17S",-46.64294,168.33798,"0-0.5",1,"seabirds",NA,NA,"Thalassarche_sp","Unknown (Thalassarche) mollymawk","mollymawk_sooty",1,"flying_N",NA,NA,"Thalassarche spp.",1935.43646156194,1935.43644444843,"Coastal","Coastal"
"2025-07-27",7,2025,"July",27,"Winter","morning","9H 59M 59S",-46.65897,168.32336,"0-0.5",1,"seabirds",NA,NA,"gull_sp","Unknown gull","gull",1,"flying_E",NA,NA,"Laridae spp.",3789.41403135035,3789.41397635866,"Coastal","Coastal"
"2025-07-28",10,2025,"July",28,"Winter","morning","8H 28M 43S",-46.737373941578,168.265630183741,"1-1.5",2,"seabirds",NA,"dont_know","common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_N",NA,NA,"Pelecanoides urinatrix",8658.81490993525,13411.8938157987,"Offshore","Offshore"
"2025-07-28",10,2025,"July",28,"Winter","morning","8H 29M 4S",-46.7354127019644,168.267099447548,"1-1.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_E",NA,NA,"Pelecanoides urinatrix",8896.21937346882,13167.9312810877,"Offshore","Offshore"
"2025-07-28",10,2025,"July",28,"Winter","morning","8H 30M 12S",-46.7286363523454,168.272242750973,"1-1.5",2,"seabirds",NA,"dont_know","common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_N",NA,NA,"Pelecanoides urinatrix",9720.68921457728,12323.5293367078,"Offshore","Offshore"
"2025-07-28",10,2025,"July",28,"Winter","morning","8H 44M 25S",-46.6475472645834,168.336893543601,"1-1.5",2,"seabirds",NA,NA,"black-fronted_tern","Black-fronted tern","tern",1,"flying_N",NA,NA,"Chlidonias albostriatus",2442.94175702392,2442.94173895604,"Coastal","Coastal"
"2025-07-28",10,2025,"July",28,"Winter","morning","8H 44M 51S",-46.6452168859541,168.338755331934,"1-1.5",2,"seabirds",NA,NA,"Buller's_mollymawk","Buller's mollymawk","mollymawk_sooty",1,"flying_S",NA,NA,"Thalassarche bulleri",2192.75855887853,2192.7585421215,"Coastal","Coastal"
"2025-07-28",10,2025,"July",28,"Winter","morning","8H 45M 19S",-46.6424835892394,168.340900428593,"1-1.5",2,"seabirds",NA,"dont_know","tern_sp","Unknown tern","tern",1,"flying_W",NA,NA,"Sternidae spp.",1911.95393485804,1911.95393141217,"Coastal","Coastal"
"2025-07-28",10,2025,"July",28,"Winter","morning","8H 45M 29S",-46.6416521044448,168.341561006382,"1-1.5",2,"seabirds",NA,NA,"Buller's_mollymawk","Buller's mollymawk","mollymawk_sooty",1,"sitting_on_water","0-50m",NA,"Thalassarche bulleri",1830.15741918558,1830.15741853031,"Coastal","Coastal"
"2025-07-28",10,2025,"July",28,"Winter","morning","8H 45M 2S",-46.6441671364009,168.339571561664,"1-1.5",2,"seabirds",NA,NA,"Buller's_mollymawk","Buller's mollymawk","mollymawk_sooty",1,"sitting_on_water","0-50m",NA,"Thalassarche bulleri",2083.66896361118,2083.66894986125,"Coastal","Coastal"
"2025-07-28",10,2025,"July",28,"Winter","morning","8H 46M 1S",-46.6386272013187,168.34389754571,"1-1.5",2,"seabirds",NA,NA,"Buller's_mollymawk","Buller's mollymawk","mollymawk_sooty",1,"flying_S",NA,NA,"Thalassarche bulleri",1543.00293904753,1543.0029915221,"Coastal","Coastal"
"2025-07-28",10,2025,"July",28,"Winter","morning","8H 46M 39S",-46.6351146809757,168.346616048366,"1-1.5",2,"seabirds",NA,NA,"Cape_pigeon","Cape petrel","petrel",1,"sitting_on_water","50-100m",NA,"Daption capense",1207.46129176785,1207.46128102572,"Coastal","Coastal"
"2025-07-28",10,2025,"July",28,"Winter","morning","8H 51M 10S",-46.6119972663,168.363154549152,"1-1.5",2,"seabirds",NA,NA,"Buller's_mollymawk","Buller's mollymawk","mollymawk_sooty",1,"flying_W",NA,NA,"Thalassarche bulleri",250.166107955939,250.166151044023,"Coastal","Coastal"
"2025-07-28",10,2025,"July",28,"Winter","morning","8H 51M 16S",-46.6113765444607,168.362839305773,"1-1.5",2,"seabirds",NA,NA,"spotted_shag","Spotted shag","shag",1,"flying_S",NA,NA,"Stictocarbo punctatus",238.037419058407,238.037472121721,"Coastal","Coastal"
"2025-07-28",10,2025,"July",28,"Winter","morning","8H 51M 1S",-46.6127060400322,168.363424278796,"1-1.5",2,"seabirds",NA,NA,"spotted_shag","Spotted shag","shag",1,"flying_S",NA,NA,"Stictocarbo punctatus",278.269061571583,278.269098706223,"Coastal","Coastal"
"2025-07-28",10,2025,"July",28,"Winter","morning","8H 51M 43S",-46.609121854417,168.361367192119,"1-1.5",2,"seabirds",NA,NA,"other","Unknown shag","shag",1,"sitting_on_water","50-100m",NA,"Phalacrocoracidae spp.",297.634216556821,297.63428664245,"Coastal","Coastal"
"2025-07-28",10,2025,"July",28,"Winter","morning","8H 8M 27S",-46.8585721123964,168.174922065809,"1-1.5",2,"seabirds",NA,NA,"stewart_island_shag","Stewart Island shag","shag",1,"sitting_on_water","50-100m","bronze","Leucocarbo chalconotus",267.371636232247,2288.1333726175,"Coastal","Coastal"
"2025-08-15",11,2025,"August",15,"Winter","afternoon","16H 37M 44S",-46.619644202292,168.359226286411,"1-1.5",2,"seabirds",NA,"adult","pied_shag","Pied shag","shag",1,"flying_N",NA,NA,"Phalacrocorax varius",423.211281117667,423.211308285526,"Coastal","Coastal"
"2025-08-15",11,2025,"August",15,"Winter","afternoon","16H 45M 34S",-46.6670284001157,168.333759466186,"0.5-1",4,"seabirds",NA,NA,"Thalassarche_sp","Unknown (Thalassarche) mollymawk","mollymawk_sooty",1,"flying_S",NA,NA,"Thalassarche spp.",4611.5754635242,4611.57544429177,"Coastal","Offshore"
"2025-08-15",11,2025,"August",15,"Winter","afternoon","16H 47M 34S",-46.679284167476,168.326966017485,"0.5-1",4,"seabirds",NA,NA,"Buller's_mollymawk","Buller's mollymawk","mollymawk_sooty",2,"flying_S",NA,NA,"Thalassarche bulleri",5995.63650556713,5995.6364417499,"Coastal","Offshore"
"2025-08-15",11,2025,"August",15,"Winter","afternoon","16H 47M 8S",-46.6764293750748,168.328211484477,"0.5-1",4,"seabirds",NA,"dont_know","Thalassarche_sp","Unknown (Thalassarche) mollymawk","mollymawk_sooty",3,"foraging","200+",NA,"Thalassarche spp.",5672.08058496355,5672.08052071647,"Coastal","Offshore"
"2025-08-15",11,2025,"August",15,"Winter","afternoon","16H 48M 30S",-46.6847216757014,168.323035743088,"0.5-1",4,"seabirds",NA,NA,"Thalassarche_sp","Unknown (Thalassarche) mollymawk","mollymawk_sooty",1,"flying_S",NA,NA,"Thalassarche spp.",6626.9175753927,6626.91751296372,"Coastal","Offshore"
"2025-08-15",11,2025,"August",15,"Winter","afternoon","16H 51M 48S",-46.7042165994644,168.309422107413,"0.5-1",4,"seabirds",NA,"dont_know","white-capped_mollymawk","White-capped mollymawk","mollymawk_sooty",1,"flying_S",NA,NA,"Thalassarche cauta steadi",8928.27091783702,8928.27082629168,"Offshore","Offshore"
"2025-08-15",11,2025,"August",15,"Winter","afternoon","16H 51M 56S",-46.7051002196968,168.308823136613,"0.5-1",4,"seabirds",NA,NA,"Thalassarche_sp","Unknown (Thalassarche) mollymawk","mollymawk_sooty",1,"flying_S",NA,NA,"Thalassarche spp.",9033.13887204255,9033.13878044053,"Offshore","Offshore"
"2025-08-15",11,2025,"August",15,"Winter","afternoon","16H 58M 28S",-46.7434247536585,168.280075220391,"0.5-1",3,"seabirds",NA,NA,"Thalassarche_sp","Unknown (Thalassarche) mollymawk","mollymawk_sooty",1,"flying_S",NA,NA,"Thalassarche spp.",8330.83152247722,13691.5265542069,"Offshore","Offshore"
"2025-08-15",11,2025,"August",15,"Winter","afternoon","17H 10M 56S",-46.8158564250916,168.221289245412,"0-0.5",3,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_E",NA,NA,"Pelecanoides urinatrix",1182.21781595595,7691.97664210467,"Offshore","Coastal"
"2025-08-15",11,2025,"August",15,"Winter","afternoon","17H 16M 20S",-46.8464492820203,168.193782437593,"0-0.5",3,"seabirds",NA,NA,"Thalassarche_sp","Unknown (Thalassarche) mollymawk","mollymawk_sooty",2,"flying_E",NA,NA,"Thalassarche spp.",1066.98466604346,4056.039292817,"Coastal","Coastal"
"2025-08-15",11,2025,"August",15,"Winter","afternoon","17H 17M 35S",-46.8539774464443,168.187540350482,"0-0.5",3,"seabirds",NA,NA,"Thalassarche_sp","Unknown (Thalassarche) mollymawk","mollymawk_sooty",1,"flying_N",NA,NA,"Thalassarche spp.",1300.80133797573,3329.45403911018,"Coastal","Coastal"
"2025-08-15",11,2025,"August",15,"Winter","afternoon","17H 18M 47S",-46.8610116653144,168.181259874254,"0-0.5",3,"seabirds",NA,NA,"Buller's_mollymawk","Buller's mollymawk","mollymawk_sooty",1,"flying_E",NA,NA,"Thalassarche bulleri",809.7383866874,2749.04709219324,"Coastal","Coastal"
"2025-08-15",11,2025,"August",15,"Winter","afternoon","17H 2M 37S",-46.7677424149588,168.260838417336,"0.5-1",3,"seabirds",NA,"dont_know","common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_S",NA,NA,"Pelecanoides urinatrix",5296.72639263775,13630.7144816411,"Offshore","Offshore"
"2025-08-15",11,2025,"August",15,"Winter","afternoon","17H 3M 39S",-46.7736242897809,168.255877839401,"0.5-1",3,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_W",NA,NA,"Pelecanoides urinatrix",4565.28549014837,12888.2479816171,"Offshore","Offshore"
"2025-08-15",11,2025,"August",15,"Winter","afternoon","17H 5M 0S",-46.7815832421184,168.249166784808,"0.5-1",3,"seabirds",NA,"dont_know","common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_S",NA,NA,"Pelecanoides urinatrix",3591.31798834949,11886.2931134654,"Offshore","Coastal"
"2025-08-15",11,2025,"August",15,"Winter","afternoon","17H 5M 41S",-46.785598048009,168.246045196429,"0.5-1",3,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_E",NA,NA,"Pelecanoides urinatrix",3114.15096290239,11395.7856454414,"Offshore","Coastal"
"2025-08-15",11,2025,"August",15,"Winter","afternoon","17H 6M 33S",-46.7908170400187,168.242350453511,"0.5-1",3,"seabirds",NA,NA,"Buller's_mollymawk","Buller's mollymawk","mollymawk_sooty",1,"flying_N",NA,NA,"Thalassarche bulleri",2511.60364659547,10779.278948341,"Offshore","Coastal"
"2025-08-15",11,2025,"August",15,"Winter","afternoon","17H 6M 44S",-46.791895958595,168.241580240428,"0.5-1",3,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_S",NA,NA,"Pelecanoides urinatrix",2389.47673551941,10651.9156448093,"Offshore","Coastal"
"2025-08-15",11,2025,"August",15,"Winter","afternoon","17H 7M 58S",-46.7991351149976,168.236016081646,"0-0.5",3,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_S",NA,NA,"Pelecanoides urinatrix",1623.74400324993,9780.24233469658,"Offshore","Coastal"
"2025-08-15",11,2025,"August",15,"Winter","afternoon","17H 8M 29S",-46.8021201621741,168.233515927568,"0-0.5",3,"seabirds",NA,"dont_know","Thalassarche_sp","Unknown (Thalassarche) mollymawk","mollymawk_sooty",1,"flying_S",NA,NA,"Thalassarche spp.",1366.78904274271,9411.69529276899,"Offshore","Coastal"
"2025-08-16",13,2025,"August",16,"Winter","morning","10H 15M 19S",-46.791747934185,168.230967158452,"0-0.5",1,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_W",NA,NA,"Pelecanoides urinatrix",2517.20352393466,10123.7378466695,"Offshore","Coastal"
"2025-08-16",13,2025,"August",16,"Winter","morning","10H 19M 27S",-46.8160078441724,168.20993989706,"0-0.5",1,"seabirds",NA,NA,"red-billed_gull","Red-billed gull","gull",2,"flying_W",NA,NA,"Chroicocephalus novaehollandiae scopulinus",1469.36153201379,7050.48658319292,"Coastal","Coastal"
"2025-08-16",13,2025,"August",16,"Winter","morning","10H 19M 36S",-46.8168079806492,168.20926297456,"0-0.5",1,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",2,"flying_N",NA,NA,"Pelecanoides urinatrix",1415.6910119052,6950.99085095746,"Coastal","Coastal"
"2025-08-16",13,2025,"August",16,"Winter","morning","10H 28M 28S",-46.8679009610787,168.166157528758,"0-0.5",1,"seabirds",NA,NA,"Thalassarche_sp","Unknown (Thalassarche) mollymawk","mollymawk_sooty",1,"sitting_on_water","200+",NA,"Thalassarche spp.",1132.24672479942,1645.86953088921,"Coastal","Coastal"
"2025-08-16",13,2025,"August",16,"Winter","morning","10H 30M 40S",-46.8805523542687,168.15547102131,"0-0.5",1,"seabirds",NA,NA,"black-backed_gull","Black-backed gull","gull",1,"sitting_on_water","100-200m",NA,"Larus dominicanus",378.932450510899,378.932446892278,"Coastal","Coastal"
"2025-08-16",13,2025,"August",16,"Winter","morning","10H 32M 17S",-46.8896334338933,168.145739547908,"0-0.5",1,"seabirds",NA,NA,"white-capped_mollymawk","White-capped mollymawk","mollymawk_sooty",1,"sitting_on_water","100-200m",NA,"Thalassarche cauta steadi",84.2010502755108,84.2009968960752,"Coastal","Coastal"
"2025-08-16",14,2025,"August",16,"Winter","afternoon","14H 58M 17S",-46.8752923747525,168.162436131388,"0-0.5",1,"seabirds",NA,NA,"stewart_island_shag","Stewart Island shag","shag",1,"flying_W",NA,"bronze","Leucocarbo chalconotus",1016.36941398834,1016.36943612447,"Coastal","Coastal"
"2025-08-16",14,2025,"August",16,"Winter","afternoon","14H 58M 39S",-46.8731934623793,168.164231535047,"0-0.5",1,"seabirds",NA,NA,"shag_sp","Unknown shag","shag",1,"flying_E",NA,NA,"Phalacrocoracidae spp.",1224.09158720314,1224.09161095584,"Coastal","Coastal"
"2025-08-16",14,2025,"August",16,"Winter","afternoon","15H 10M 16S",-46.8044002074748,168.222564635798,"0-0.5",0,"seabirds",NA,NA,"pied_shag","Pied shag","shag",1,"sitting_on_water","50-100m",NA,"Phalacrocorax varius",1554.75231010473,8647.17601114678,"Offshore","Coastal"
"2025-08-16",14,2025,"August",16,"Winter","afternoon","15H 16M 28S",-46.7672701785341,168.252585763112,"0-0.5",0,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_W",NA,NA,"Pelecanoides urinatrix",5203.9183089866,13274.1564725967,"Offshore","Offshore"
"2025-08-16",14,2025,"August",16,"Winter","afternoon","15H 17M 10S",-46.7629736987874,168.255727635697,"0-0.5",0,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"sitting_on_water","50-100m",NA,"Pelecanoides urinatrix",5717.55716510725,13798.21318336,"Offshore","Offshore"
"2025-08-16",14,2025,"August",16,"Winter","afternoon","15H 19M 53S",-46.7466602101922,168.268398810178,"0-0.5",0,"seabirds",NA,NA,"blue_penguin","Blue penguin","penguin",1,"sitting_on_water","0-50m",NA,"Eudyptula minor",7708.67079076076,14305.9375019087,"Offshore","Offshore"
"2025-08-16",14,2025,"August",16,"Winter","afternoon","15H 29M 31S",-46.6883267322555,168.312984835356,"0-0.5",0,"seabirds",NA,"adult","Buller's_mollymawk","Buller's mollymawk","mollymawk_sooty",1,"flying_N",NA,NA,"Thalassarche bulleri",7141.42558029453,7141.42548862524,"Coastal","Offshore"
"2025-08-16",14,2025,"August",16,"Winter","afternoon","15H 38M 12S",-46.6341938870028,168.349474780262,"0-0.5",2,"seabirds",NA,NA,"Buller's_mollymawk","Buller's mollymawk","mollymawk_sooty",1,"flying_W",NA,NA,"Thalassarche bulleri",1179.14567312371,1179.14568467188,"Coastal","Coastal"
"2025-08-16",14,2025,"August",16,"Winter","afternoon","15H 40M 6S",-46.6217289492488,168.358150720596,"0-0.5",2,"seabirds",NA,NA,"shag_sp","Unknown shag","shag",2,"flying_N",NA,NA,"Phalacrocoracidae spp.",393.826462202913,393.826491548808,"Coastal","Coastal"
"2025-08-16",15,2025,"August",16,"Winter","afternoon","16H 29M 33S",-46.616211142391,168.361890725791,"0-0.5",2,"seabirds",NA,NA,"pied_shag","Pied shag","shag",2,"flying_S",NA,NA,"Phalacrocorax varius",415.470933951114,415.470963980643,"Coastal","Coastal"
"2025-08-16",15,2025,"August",16,"Winter","afternoon","16H 33M 42S",-46.6390489367768,168.341464865953,"0.5-1",1,"seabirds",NA,NA,"Thalassarche_sp","Unknown (Thalassarche) mollymawk","mollymawk_sooty",1,"flying_S",NA,NA,"Thalassarche spp.",1545.82980389385,1545.82980580115,"Coastal","Coastal"
"2025-08-16",15,2025,"August",16,"Winter","afternoon","16H 39M 19S",-46.6732420725748,168.315036054701,"0.5-1",1,"seabirds",NA,NA,"Buller's_mollymawk","Buller's mollymawk","mollymawk_sooty",1,"flying_N",NA,NA,"Thalassarche bulleri",5466.31687547505,5466.31678332243,"Coastal","Offshore"
"2025-08-16",15,2025,"August",16,"Winter","afternoon","16H 39M 50S",-46.6764300875366,168.312601195648,"0.5-1",1,"seabirds",NA,NA,"Buller's_mollymawk","Buller's mollymawk","mollymawk_sooty",1,"flying_E",NA,NA,"Thalassarche bulleri",5853.19986718541,5853.19977476587,"Coastal","Offshore"
"2025-08-16",15,2025,"August",16,"Winter","afternoon","16H 41M 49S",-46.6884662071243,168.303190581501,"0-0.5",1,"seabirds",NA,NA,"Buller's_mollymawk","Buller's mollymawk","mollymawk_sooty",1,"flying_N",NA,NA,"Thalassarche bulleri",7331.44197765712,7331.44188462925,"Offshore","Offshore"
"2025-08-16",15,2025,"August",16,"Winter","afternoon","16H 42M 22S",-46.691794032231,168.300551455468,"0-0.5",1,"seabirds",NA,NA,"Buller's_mollymawk","Buller's mollymawk","mollymawk_sooty",1,"flying_N",NA,NA,"Thalassarche bulleri",7743.7520132058,7743.75192008131,"Offshore","Offshore"
"2025-08-16",15,2025,"August",16,"Winter","afternoon","16H 42M 56S",-46.6951755434275,168.297763634473,"0-0.5",1,"seabirds",NA,NA,"Buller's_mollymawk","Buller's mollymawk","mollymawk_sooty",2,"flying_S",NA,NA,"Thalassarche bulleri",8166.10450895448,8166.104415746,"Offshore","Offshore"
"2025-08-16",15,2025,"August",16,"Winter","afternoon","16H 43M 54S",-46.7012551054358,168.293209830299,"0-0.5",1,"seabirds",NA,NA,"Buller's_mollymawk","Buller's mollymawk","mollymawk_sooty",1,"flying_W",NA,NA,"Thalassarche bulleri",8916.59515267769,8916.5950593823,"Offshore","Offshore"
"2025-08-16",15,2025,"August",16,"Winter","afternoon","16H 44M 18S",-46.7035518307239,168.291591284797,"0-0.5",1,"seabirds",NA,NA,"Thalassarche_sp","Unknown (Thalassarche) mollymawk","mollymawk_sooty",1,"flying_W",NA,NA,"Thalassarche spp.",9198.02296664515,9198.02287332885,"Offshore","Offshore"
"2025-08-16",15,2025,"August",16,"Winter","afternoon","16H 46M 43S",-46.7188985086977,168.281298140064,"0-0.5",1,"seabirds",NA,NA,"Thalassarche_sp","Unknown (Thalassarche) mollymawk","mollymawk_sooty",1,"flying_S",NA,NA,"Thalassarche spp.",10947.1016536049,11067.8800037622,"Offshore","Offshore"
"2025-08-16",15,2025,"August",16,"Winter","afternoon","16H 49M 32S",-46.736945793964,168.269730946049,"0-0.5",1,"seabirds",NA,NA,"Thalassarche_sp","Unknown (Thalassarche) mollymawk","mollymawk_sooty",1,"sitting_on_water","200+",NA,"Thalassarche spp.",8778.08232085241,13255.4122052651,"Offshore","Offshore"
"2025-08-16",15,2025,"August",16,"Winter","afternoon","16H 50M 8S",-46.74079392571,168.267174800858,"0-0.5",1,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_W",NA,NA,"Pelecanoides urinatrix",8315.50221679997,13724.4174544506,"Offshore","Offshore"
"2025-08-16",15,2025,"August",16,"Winter","afternoon","16H 51M 36S",-46.7501676175743,168.261164138094,"0-0.5",1,"seabirds",NA,"dont_know","Thalassarche_sp","Unknown (Thalassarche) mollymawk","mollymawk_sooty",2,"sitting_on_water","50-100m",NA,"Thalassarche spp.",7196.30708999868,14861.3061080802,"Offshore","Offshore"
"2025-08-16",15,2025,"August",16,"Winter","afternoon","16H 51M 59S",-46.7526235571131,168.259679619223,"0-0.5",1,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_S",NA,NA,"Pelecanoides urinatrix",6905.53552847405,14900.6465818568,"Offshore","Offshore"
"2025-08-16",15,2025,"August",16,"Winter","afternoon","16H 53M 10S",-46.7602090537548,168.255135957152,"0-0.5",1,"seabirds",NA,NA,"Buller's_mollymawk","Buller's mollymawk","mollymawk_sooty",1,"flying_N",NA,NA,"Thalassarche bulleri",6010.97912918665,14015.8925616091,"Offshore","Offshore"
"2025-08-16",15,2025,"August",16,"Winter","afternoon","16H 54M 58S",-46.7716485075653,168.247425444424,"0-0.5",1,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",2,"flying_S",NA,NA,"Pelecanoides urinatrix",4667.09686923998,12648.5373877453,"Offshore","Offshore"
"2025-08-16",15,2025,"August",16,"Winter","afternoon","16H 57M 48S",-46.7896364070475,168.235323987901,"0-0.5",1,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"sitting_on_water","0-50m",NA,"Pelecanoides urinatrix",2671.70752766837,10517.7786079659,"Offshore","Coastal"
"2025-08-16",15,2025,"August",16,"Winter","afternoon","16H 57M 7S",-46.7855123849586,168.238110970706,"0-0.5",1,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_E",NA,NA,"Pelecanoides urinatrix",3104.81851755099,11004.3929284299,"Offshore","Coastal"
"2025-08-16",15,2025,"August",16,"Winter","afternoon","17H 11M 46S",-46.8750834558159,168.165159160271,"0-0.5",1,"seabirds",NA,NA,"Thalassarche_sp","Unknown (Thalassarche) mollymawk","mollymawk_sooty",1,"sitting_on_water","200+",NA,"Thalassarche spp.",1222.6028466249,1222.60286843527,"Coastal","Coastal"
